size,input,sm_id,block_idx,tile_iter,linear_tile,tile_m,tile_n,slot,event,warp,kind,start_raw,end_raw,start_rel,end_rel,envelope_cycles,total_cycles,sample_count,avg_cycles_per_sample
16384,random,142,0,8,1212,28,11,17,consumer_wait_b1,3,aggregate,788115484572208,788115484836557,3015,267364,264349,21580,256,84.296875
16384,random,142,0,8,1212,28,11,18,consumer_mma_b1_issue,2,aggregate,788115484572300,788115484836471,3107,267278,264171,40704,512,79.500000
16384,random,142,0,8,1212,28,11,19,consumer_mma_b1_issue,3,aggregate,788115484572308,788115484836732,3115,267539,264424,40704,512,79.500000
16384,random,142,0,8,1212,28,11,20,consumer_mma_commit,2,aggregate,788115484572475,788115484836554,3282,267361,264079,17152,256,67.000000
16384,random,142,0,8,1212,28,11,21,consumer_mma_commit,3,aggregate,788115484572483,788115484836815,3290,267622,264332,17152,256,67.000000
16384,random,142,0,8,1212,28,11,22,consumer_final_mma_drain,2,interval,788115484836705,788115484837418,267512,268225,713,713,1,713.000000
16384,random,142,0,8,1212,28,11,23,consumer_final_mma_drain,3,interval,788115484836962,788115484837524,267769,268331,562,562,1,562.000000
16384,random,142,0,8,1212,28,11,24,mainloop_join_barrier,0,interval,788115484834684,788115484837784,265491,268591,3100,3100,1,3100.000000
16384,random,142,0,8,1212,28,11,25,mainloop_join_barrier,1,interval,788115484834650,788115484837784,265457,268591,3134,3134,1,3134.000000
16384,random,142,0,8,1212,28,11,26,mainloop_join_barrier,2,interval,788115484837589,788115484837784,268396,268591,195,195,1,195.000000
16384,random,142,0,8,1212,28,11,27,mainloop_join_barrier,3,interval,788115484837694,788115484837784,268501,268591,90,90,1,90.000000
16384,random,142,0,8,1212,28,11,28,epilogue_chunk_0_stage_and_tma_issue,0,interval,788115484837997,788115484838840,268804,269647,843,843,1,843.000000
16384,random,142,0,8,1212,28,11,29,epilogue_chunk_0_stage_and_tma_issue,1,interval,788115484838001,788115484838840,268808,269647,839,839,1,839.000000
16384,random,142,0,8,1212,28,11,30,epilogue_chunk_0_stage_and_tma_issue,2,interval,788115484838005,788115484838843,268812,269650,838,838,1,838.000000
16384,random,142,0,8,1212,28,11,31,epilogue_chunk_0_stage_and_tma_issue,3,interval,788115484838009,788115484838845,268816,269652,836,836,1,836.000000
16384,random,142,0,8,1212,28,11,32,epilogue_chunk_1_stage_and_tma_issue,0,interval,788115484838861,788115484839732,269668,270539,871,871,1,871.000000
16384,random,142,0,8,1212,28,11,33,epilogue_chunk_1_stage_and_tma_issue,1,interval,788115484838861,788115484839729,269668,270536,868,868,1,868.000000
16384,random,142,0,8,1212,28,11,34,epilogue_chunk_1_stage_and_tma_issue,2,interval,788115484838864,788115484839732,269671,270539,868,868,1,868.000000
16384,random,142,0,8,1212,28,11,35,epilogue_chunk_1_stage_and_tma_issue,3,interval,788115484838866,788115484839733,269673,270540,867,867,1,867.000000
16384,random,142,0,8,1212,28,11,36,epilogue_chunk_2_stage_and_tma_issue,0,interval,788115484843038,788115484843887,273845,274694,849,849,1,849.000000
16384,random,142,0,8,1212,28,11,37,epilogue_chunk_2_stage_and_tma_issue,1,interval,788115484843038,788115484843884,273845,274691,846,846,1,846.000000
16384,random,142,0,8,1212,28,11,38,epilogue_chunk_2_stage_and_tma_issue,2,interval,788115484843038,788115484843887,273845,274694,849,849,1,849.000000
16384,random,142,0,8,1212,28,11,39,epilogue_chunk_2_stage_and_tma_issue,3,interval,788115484843038,788115484843888,273845,274695,850,850,1,850.000000
16384,random,142,0,8,1212,28,11,40,epilogue_chunk_3_stage_and_tma_issue,0,interval,788115484843908,788115484844768,274715,275575,860,860,1,860.000000
16384,random,142,0,8,1212,28,11,41,epilogue_chunk_3_stage_and_tma_issue,1,interval,788115484843905,788115484844768,274712,275575,863,863,1,863.000000
16384,random,142,0,8,1212,28,11,42,epilogue_chunk_3_stage_and_tma_issue,2,interval,788115484843908,788115484844768,274715,275575,860,860,1,860.000000
16384,random,142,0,8,1212,28,11,43,epilogue_chunk_3_stage_and_tma_issue,3,interval,788115484843909,788115484844768,274716,275575,859,859,1,859.000000
16384,random,142,0,8,1212,28,11,44,epilogue_group_0_commit_wait_and_barrier,0,interval,788115484839783,788115484843016,270590,273823,3233,3233,1,3233.000000
16384,random,142,0,8,1212,28,11,45,epilogue_group_0_commit_wait_and_barrier,1,interval,788115484839780,788115484839844,270587,270651,64,64,1,64.000000
16384,random,142,0,8,1212,28,11,46,epilogue_group_0_commit_wait_and_barrier,2,interval,788115484839784,788115484839848,270591,270655,64,64,1,64.000000
16384,random,142,0,8,1212,28,11,47,epilogue_group_0_commit_wait_and_barrier,3,interval,788115484839792,788115484839856,270599,270663,64,64,1,64.000000
16384,random,142,0,8,1212,28,11,48,epilogue_group_1_commit_wait_and_barrier,0,interval,788115484844825,788115484848047,275632,278854,3222,3222,1,3222.000000
16384,random,142,0,8,1212,28,11,49,epilogue_group_1_commit_wait_and_barrier,1,interval,788115484844811,788115484844877,275618,275684,66,66,1,66.000000
16384,random,142,0,8,1212,28,11,50,epilogue_group_1_commit_wait_and_barrier,2,interval,788115484844813,788115484844878,275620,275685,65,65,1,65.000000
16384,random,142,0,8,1212,28,11,51,epilogue_group_1_commit_wait_and_barrier,3,interval,788115484844814,788115484844879,275621,275686,65,65,1,65.000000
16384,random,142,0,8,1212,28,11,52,epilogue_complete,0,interval,788115484837993,788115484848070,268800,278877,10077,10077,1,10077.000000
16384,random,142,0,8,1212,28,11,53,epilogue_complete,1,interval,788115484837997,788115484848070,268804,278877,10073,10073,1,10073.000000
16384,random,142,0,8,1212,28,11,54,epilogue_complete,2,interval,788115484838001,788115484848070,268808,278877,10069,10069,1,10069.000000
16384,random,142,0,8,1212,28,11,55,epilogue_complete,3,interval,788115484838005,788115484848070,268812,278877,10065,10065,1,10065.000000
16384,random,142,0,8,1212,28,11,56,final_tile_barrier,0,interval,788115484848236,788115484848262,279043,279069,26,26,1,26.000000
16384,random,142,0,8,1212,28,11,57,final_tile_barrier,1,interval,788115484848141,788115484848262,278948,279069,121,121,1,121.000000
16384,random,142,0,8,1212,28,11,58,final_tile_barrier,2,interval,788115484848143,788115484848262,278950,279069,119,119,1,119.000000
16384,random,142,0,8,1212,28,11,59,final_tile_barrier,3,interval,788115484848144,788115484848262,278951,279069,118,118,1,118.000000
16384,random,142,0,8,1212,28,11,60,clock_overhead,0,interval,788115484848296,788115484848298,279103,279105,2,2,1,2.000000
16384,random,142,0,8,1212,28,11,61,clock_overhead,1,interval,788115484848293,788115484848295,279100,279102,2,2,1,2.000000
16384,random,142,0,8,1212,28,11,62,clock_overhead,2,interval,788115484848294,788115484848296,279101,279103,2,2,1,2.000000
16384,random,142,0,8,1212,28,11,63,clock_overhead,3,interval,788115484848295,788115484848297,279102,279104,2,2,1,2.000000
