size,input,sm_id,block_idx,tile_iter,linear_tile,tile_m,tile_n,slot,event,warp,kind,start_raw,end_raw,start_rel,end_rel,envelope_cycles,total_cycles,sample_count,avg_cycles_per_sample
16384,random,142,0,8,1196,28,10,48,epilogue_group_1_commit_wait_and_barrier,0,interval,788113245945515,788113245948737,276651,279873,3222,3222,1,3222.000000
16384,random,142,0,8,1196,28,10,49,epilogue_group_1_commit_wait_and_barrier,1,interval,788113245945501,788113245945567,276637,276703,66,66,1,66.000000
16384,random,142,0,8,1196,28,10,50,epilogue_group_1_commit_wait_and_barrier,2,interval,788113245945503,788113245945568,276639,276704,65,65,1,65.000000
16384,random,142,0,8,1196,28,10,51,epilogue_group_1_commit_wait_and_barrier,3,interval,788113245945504,788113245945569,276640,276705,65,65,1,65.000000
16384,random,142,0,8,1196,28,10,52,epilogue_complete,0,interval,788113245938683,788113245948760,269819,279896,10077,10077,1,10077.000000
16384,random,142,0,8,1196,28,10,53,epilogue_complete,1,interval,788113245938687,788113245948760,269823,279896,10073,10073,1,10073.000000
16384,random,142,0,8,1196,28,10,54,epilogue_complete,2,interval,788113245938691,788113245948760,269827,279896,10069,10069,1,10069.000000
16384,random,142,0,8,1196,28,10,55,epilogue_complete,3,interval,788113245938695,788113245948760,269831,279896,10065,10065,1,10065.000000
16384,random,142,0,8,1196,28,10,56,final_tile_barrier,0,interval,788113245948926,788113245948952,280062,280088,26,26,1,26.000000
16384,random,142,0,8,1196,28,10,57,final_tile_barrier,1,interval,788113245948831,788113245948952,279967,280088,121,121,1,121.000000
16384,random,142,0,8,1196,28,10,58,final_tile_barrier,2,interval,788113245948833,788113245948952,279969,280088,119,119,1,119.000000
16384,random,142,0,8,1196,28,10,59,final_tile_barrier,3,interval,788113245948834,788113245948952,279970,280088,118,118,1,118.000000
16384,random,142,0,8,1196,28,10,60,clock_overhead,0,interval,788113245948986,788113245948988,280122,280124,2,2,1,2.000000
16384,random,142,0,8,1196,28,10,61,clock_overhead,1,interval,788113245948983,788113245948985,280119,280121,2,2,1,2.000000
16384,random,142,0,8,1196,28,10,62,clock_overhead,2,interval,788113245948984,788113245948986,280120,280122,2,2,1,2.000000
16384,random,142,0,8,1196,28,10,63,clock_overhead,3,interval,788113245948985,788113245948987,280121,280123,2,2,1,2.000000
